station_name,time,total_traffic,最高气温℃,最低气温℃,天气,风向,风力,work,trip_count,体育休闲服务_proportion,医疗保健服务_proportion,住宿服务_proportion,风景名胜_proportion,科教文化服务_proportion,交通枢纽_proportion,生活类服务_proportion,公司_proportion,住宅区_proportion,pay_type_0_proportion,pay_type_1_proportion,pay_type_2_proportion,pay_type_3_proportion,天气_中雨,天气_多云,天气_小雨,天气_晴,天气_阴,风向_东北风,风向_东风,风向_北风,风向_西北风,风向_西南风,风力_北风3-4级,风力_微风
盈丰路站,2019-01-21,22429,7,0,多云,北风,微风,1,1228000,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
翁梅站,2019-01-21,18284,7,0,多云,北风,微风,1,1228000,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
联庄站,2019-01-21,20712,7,0,多云,北风,微风,1,1228000,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
良渚站,2019-01-21,13511,7,0,多云,北风,微风,1,1228000,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
虾龙圩站,2019-01-21,21535,7,0,多云,北风,微风,1,1228000,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
西兴站,2019-01-21,39550,7,0,多云,北风,微风,1,1228000,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
西湖文化广场站,2019-01-21,53186,7,0,多云,北风,微风,1,1228000,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
近江站,2019-01-21,44965,7,0,多云,北风,微风,1,1228000,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
金家渡站,2019-01-21,23393,7,0,多云,北风,微风,1,1228000,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
金沙湖站,2019-01-21,43611,7,0,多云,北风,微风,1,1228000,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
钱江世纪城站,2019-01-21,26421,7,0,多云,北风,微风,1,1228000,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
钱江路站,2019-01-21,40309,7,0,多云,北风,微风,1,1228000,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
闸弄口站,2019-01-21,43468,7,0,多云,北风,微风,1,1228000,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
飞虹路站,2019-01-21,21813,7,0,多云,北风,微风,1,1228000,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
高沙路站,2019-01-21,21078,7,0,多云,北风,微风,1,1228000,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
龙翔桥站,2019-01-21,104548,7,0,多云,北风,微风,1,1228000,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
七堡站,2019-01-22,16216,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
三坝站,2019-01-22,30407,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
三墩站,2019-01-22,24498,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
下沙江滨站,2019-01-22,18938,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
下沙西站,2019-01-22,14356,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
中医药大学站,2019-01-22,19160,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
中河北路站,2019-01-22,26752,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
丰潭路站,2019-01-22,33213,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
临平站,2019-01-22,48443,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
乔司南站,2019-01-22,9537,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
乔司站,2019-01-22,21552,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
九和路站,2019-01-22,35901,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
九堡站,2019-01-22,21941,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
云水站,2019-01-22,20205,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
人民广场站,2019-01-22,25480,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
人民路站,2019-01-22,22424,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
余杭高铁站,2019-01-22,8844,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
凤起路A站,2019-01-22,59528,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
凤起路B站,2019-01-22,25657,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
南星桥站,2019-01-22,23865,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
南苑站,2019-01-22,16684,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
古翠路站,2019-01-22,41673,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
城星路站,2019-01-22,30378,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
城站,2019-01-22,78110,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
墩祥街站,2019-01-22,23635,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
复兴路站,2019-01-22,8473,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
婺江路站,2019-01-22,22035,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
学院路站,2019-01-22,34211,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
定安路站,2019-01-22,50170,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
客运中心站,2019-01-22,53666,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
市民中心站,2019-01-22,34294,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
庆春广场站,2019-01-22,37274,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
庆菱路站,2019-01-22,25042,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
建国北路站,2019-01-22,31714,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
建设一路站,2019-01-22,13805,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
建设三路站,2019-01-22,20340,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
彭埠站,2019-01-22,48630,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
打铁关站,2019-01-22,46327,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
振宁路站,2019-01-22,26394,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
文新站,2019-01-22,29253,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
文泽路站,2019-01-22,35876,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
文海南路站,2019-01-22,24386,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
新塘站,2019-01-22,12787,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
新风站,2019-01-22,10035,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
景芳站,2019-01-22,34652,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
曹家桥站,2019-01-22,9524,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
朝阳站,2019-01-22,15865,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
杜甫村站,2019-01-22,19201,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
杨家墩站,2019-01-22,10662,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
杭发厂站,2019-01-22,21721,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
武林广场站,2019-01-22,53399,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
武林门站,2019-01-22,33134,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
水澄桥站,2019-01-22,13547,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
江锦路站,2019-01-22,31665,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
江陵路站,2019-01-22,76683,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
沈塘桥站,2019-01-22,38672,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
浦沿站,2019-01-22,13420,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
湘湖站,2019-01-22,22969,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
滨和路站,2019-01-22,26490,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
滨康路站,2019-01-22,13819,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
潘水站,2019-01-22,12614,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
火车东站,2019-01-22,183911,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
甬江路站,2019-01-22,7119,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
白洋站,2019-01-22,11261,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
盈丰路站,2019-01-22,22281,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
翁梅站,2019-01-22,17448,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
联庄站,2019-01-22,20187,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
良渚站,2019-01-22,13763,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
虾龙圩站,2019-01-22,22086,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
西兴站,2019-01-22,37943,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
西湖文化广场站,2019-01-22,55258,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
近江站,2019-01-22,44660,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
金家渡站,2019-01-22,23025,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
金沙湖站,2019-01-22,45317,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
钱江世纪城站,2019-01-22,26380,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
钱江路站,2019-01-22,40108,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
闸弄口站,2019-01-22,43473,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
飞虹路站,2019-01-22,21682,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
高沙路站,2019-01-22,24945,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
龙翔桥站,2019-01-22,105315,11,1,晴,北风,微风,1,1232904,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
七堡站,2019-01-23,16522,12,1,晴,北风,微风,1,1256354,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
三坝站,2019-01-23,30472,12,1,晴,北风,微风,1,1256354,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
三墩站,2019-01-23,24673,12,1,晴,北风,微风,1,1256354,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
下沙江滨站,2019-01-23,19480,12,1,晴,北风,微风,1,1256354,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
下沙西站,2019-01-23,14533,12,1,晴,北风,微风,1,1256354,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
中医药大学站,2019-01-23,19525,12,1,晴,北风,微风,1,1256354,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
中河北路站,2019-01-23,26872,12,1,晴,北风,微风,1,1256354,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
丰潭路站,2019-01-23,33443,12,1,晴,北风,微风,1,1256354,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
临平站,2019-01-23,49797,12,1,晴,北风,微风,1,1256354,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
乔司南站,2019-01-23,8929,12,1,晴,北风,微风,1,1256354,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
乔司站,2019-01-23,21731,12,1,晴,北风,微风,1,1256354,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
九和路站,2019-01-23,36790,12,1,晴,北风,微风,1,1256354,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
九堡站,2019-01-23,22335,12,1,晴,北风,微风,1,1256354,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
云水站,2019-01-23,21129,12,1,晴,北风,微风,1,1256354,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
人民广场站,2019-01-23,26380,12,1,晴,北风,微风,1,1256354,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
人民路站,2019-01-23,22591,12,1,晴,北风,微风,1,1256354,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
余杭高铁站,2019-01-23,9288,12,1,晴,北风,微风,1,1256354,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
凤起路A站,2019-01-23,62316,12,1,晴,北风,微风,1,1256354,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
凤起路B站,2019-01-23,26619,12,1,晴,北风,微风,1,1256354,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
南星桥站,2019-01-23,23909,12,1,晴,北风,微风,1,1256354,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
南苑站,2019-01-23,17113,12,1,晴,北风,微风,1,1256354,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
古翠路站,2019-01-23,41744,12,1,晴,北风,微风,1,1256354,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
城星路站,2019-01-23,30373,12,1,晴,北风,微风,1,1256354,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
城站,2019-01-23,80966,12,1,晴,北风,微风,1,1256354,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
墩祥街站,2019-01-23,23120,12,1,晴,北风,微风,1,1256354,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
复兴路站,2019-01-23,8551,12,1,晴,北风,微风,1,1256354,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
婺江路站,2019-01-23,21913,12,1,晴,北风,微风,1,1256354,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
学院路站,2019-01-23,34415,12,1,晴,北风,微风,1,1256354,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
定安路站,2019-01-23,52636,12,1,晴,北风,微风,1,1256354,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
客运中心站,2019-01-23,55475,12,1,晴,北风,微风,1,1256354,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
市民中心站,2019-01-23,35828,12,1,晴,北风,微风,1,1256354,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
庆春广场站,2019-01-23,37358,12,1,晴,北风,微风,1,1256354,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
庆菱路站,2019-01-23,25316,12,1,晴,北风,微风,1,1256354,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
建国北路站,2019-01-23,32392,12,1,晴,北风,微风,1,1256354,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
建设一路站,2019-01-23,13590,12,1,晴,北风,微风,1,1256354,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
建设三路站,2019-01-23,21537,12,1,晴,北风,微风,1,1256354,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
彭埠站,2019-01-23,49137,12,1,晴,北风,微风,1,1256354,0.09,0.07,0.17,0.14,0.15,0.11,0.08,0.1,0.09,0.132865,0.454504,0.300773,0.111858,,,,,,,,,,,,
